State,Ag.District,County,Year,livestock_ton_CCO2,livestock_ton_CCO2 2.5,livestock_ton_CCO2 97.5
NORTH CAROLINA,CENTRAL PIEDMONT,DAVIE,2018,11716.44677,5447.414154,18602.53289
NORTH CAROLINA,CENTRAL PIEDMONT,DAVIE,2019,12159.72925,5777.509668,19039.341
NORTH CAROLINA,CENTRAL PIEDMONT,DAVIE,2020,12218.64661,5691.098008,19078.82605
NORTH CAROLINA,CENTRAL PIEDMONT,IREDELL,2015,48866.30292,25032.72622,76803.19213
NORTH CAROLINA,CENTRAL PIEDMONT,IREDELL,2016,49266.87239,25370.71679,77841.74813
NORTH CAROLINA,CENTRAL PIEDMONT,IREDELL,2017,51807.99664,26652.03824,80423.0532
NORTH CAROLINA,CENTRAL PIEDMONT,IREDELL,2018,52901.75236,27444.20878,81722.09909
NORTH CAROLINA,CENTRAL PIEDMONT,IREDELL,2019,54684.3517,29038.0464,84492.30152
NORTH CAROLINA,CENTRAL PIEDMONT,IREDELL,2020,54341.31161,28649.63229,83042.98739
NORTH CAROLINA,CENTRAL PIEDMONT,LEE,2015,21975.9958,12612.78903,32450.27996
NORTH CAROLINA,CENTRAL PIEDMONT,LEE,2016,22417.5298,12754.43213,33447.74004
NORTH CAROLINA,CENTRAL PIEDMONT,LEE,2017,22916.01957,13093.43705,33887.05208
NORTH CAROLINA,CENTRAL PIEDMONT,LEE,2018,24178.24095,13742.9976,35884.89884
NORTH CAROLINA,CENTRAL PIEDMONT,LEE,2019,26471.77692,14846.04761,39218.43802
NORTH CAROLINA,CENTRAL PIEDMONT,LEE,2020,26376.48563,14991.96839,39198.77887
NORTH CAROLINA,CENTRAL PIEDMONT,RANDOLPH,2015,137938.3627,88148.68806,193741.6951
NORTH CAROLINA,CENTRAL PIEDMONT,RANDOLPH,2016,139970.8579,90069.11268,195975.1137
NORTH CAROLINA,CENTRAL PIEDMONT,RANDOLPH,2017,145030.5541,92917.14937,201082.6118
NORTH CAROLINA,CENTRAL PIEDMONT,RANDOLPH,2018,150532.9287,96514.30144,210623.9022
NORTH CAROLINA,CENTRAL PIEDMONT,RANDOLPH,2019,162773.8083,104012.15,227543.5268
NORTH CAROLINA,CENTRAL PIEDMONT,RANDOLPH,2020,162316.4755,103371.1392,226820.8535
NORTH CAROLINA,CENTRAL PIEDMONT,ROWAN,2015,23478.87704,13043.95635,34987.69083
NORTH CAROLINA,CENTRAL PIEDMONT,ROWAN,2016,23663.64447,13158.03646,35117.19656
NORTH CAROLINA,CENTRAL PIEDMONT,ROWAN,2017,25269.61588,13852.88312,37686.55759
NORTH CAROLINA,CENTRAL PIEDMONT,ROWAN,2018,26263.92106,14328.51428,39206.06489
NORTH CAROLINA,CENTRAL PIEDMONT,ROWAN,2019,27463.90596,15126.77757,40852.24166
NORTH CAROLINA,CENTRAL PIEDMONT,ROWAN,2020,27477.64642,14912.9809,40819.95399
NORTH CAROLINA,CENTRAL PIEDMONT,WAKE,2015,4693.333842,2295.783752,7237.168068
NORTH CAROLINA,CENTRAL PIEDMONT,WAKE,2016,4706.073324,2341.824744,7248.343956
NORTH CAROLINA,CENTRAL PIEDMONT,WAKE,2017,4946.628895,2438.845223,7700.867221
NORTH CAROLINA,CENTRAL PIEDMONT,WAKE,2018,5024.7667,2421.951555,7782.644066
NORTH CAROLINA,CENTRAL PIEDMONT,WAKE,2019,5024.166315,2455.691449,7824.518038
NORTH CAROLINA,CENTRAL PIEDMONT,WAKE,2020,5012.527899,2389.540371,7816.733866
NORTH CAROLINA,NORTHERN COASTAL,BERTIE,2015,76909.55181,40496.09385,117343.4958
NORTH CAROLINA,NORTHERN COASTAL,BERTIE,2016,78390.02483,41726.70575,119622.1375
NORTH CAROLINA,NORTHERN COASTAL,BERTIE,2017,79397.32513,41672.3545,120555.4331
NORTH CAROLINA,NORTHERN COASTAL,BERTIE,2018,83397.15027,44145.17469,127532.7038
NORTH CAROLINA,NORTHERN COASTAL,BERTIE,2019,92471.18664,49639.81534,141585.5938
NORTH CAROLINA,NORTHERN COASTAL,BERTIE,2020,91793.03444,48788.76106,140588.5143
NORTH CAROLINA,NORTHERN COASTAL,CAMDEN,2015,237.5902303,90.77827888,396.8334335
NORTH CAROLINA,NORTHERN COASTAL,CAMDEN,2016,238.505883,92.51517064,398.5437281
NORTH CAROLINA,NORTHERN COASTAL,CAMDEN,2017,264.7001445,99.88585883,445.5851042
NORTH CAROLINA,NORTHERN COASTAL,CAMDEN,2018,279.3481379,106.6319397,465.3938917
NORTH CAROLINA,NORTHERN COASTAL,CAMDEN,2019,282.1458495,106.7085495,471.1358717
NORTH CAROLINA,NORTHERN COASTAL,CAMDEN,2020,285.6306947,109.3818949,475.2809425
NORTH CAROLINA,NORTHERN COASTAL,CHOWAN,2015,519.3458643,116.0292127,970.6641166
NORTH CAROLINA,NORTHERN COASTAL,CHOWAN,2016,521.5718437,120.7106239,981.708546
NORTH CAROLINA,NORTHERN COASTAL,CHOWAN,2017,584.1622698,132.4990658,1096.870723
NORTH CAROLINA,NORTHERN COASTAL,CHOWAN,2018,611.7092147,138.7292999,1141.111085
NORTH CAROLINA,NORTHERN COASTAL,CHOWAN,2019,614.9128504,142.9467894,1154.694891
NORTH CAROLINA,NORTHERN COASTAL,CHOWAN,2020,624.6883818,144.7591609,1159.383959
NORTH CAROLINA,NORTHERN COASTAL,CURRITUCK,2015,102.5095878,31.30908138,179.6262705
NORTH CAROLINA,NORTHERN COASTAL,CURRITUCK,2016,101.9481265,32.61582225,176.6854142
NORTH CAROLINA,NORTHERN COASTAL,CURRITUCK,2017,110.1201628,33.8463707,191.4982346
NORTH CAROLINA,NORTHERN COASTAL,CURRITUCK,2018,116.2693056,36.61603607,202.8441396
NORTH CAROLINA,NORTHERN COASTAL,CURRITUCK,2019,115.9017955,36.69732362,202.1348917
NORTH CAROLINA,NORTHERN COASTAL,CURRITUCK,2020,115.0826678,37.34126428,199.9053784
NORTH CAROLINA,NORTHERN COASTAL,DARE,2015,19.24257053,1.283160951,39.12614945
NORTH CAROLINA,NORTHERN COASTAL,DARE,2016,19.0273594,0.334472592,39.38048251
NORTH CAROLINA,NORTHERN COASTAL,DARE,2017,18.94516638,1.088957255,38.63335523
NORTH CAROLINA,NORTHERN COASTAL,DARE,2018,18.83019117,0.572271698,38.41507771
NORTH CAROLINA,NORTHERN COASTAL,DARE,2019,18.58484179,1.229122581,37.47639495
NORTH CAROLINA,NORTHERN COASTAL,DARE,2020,18.52919559,0.976129593,37.7707824
NORTH CAROLINA,NORTHERN COASTAL,EDGECOMBE,2015,58978.05208,41810.93143,78413.64183
NORTH CAROLINA,NORTHERN COASTAL,EDGECOMBE,2016,61193.46905,42945.09305,81206.55118
NORTH CAROLINA,NORTHERN COASTAL,EDGECOMBE,2017,60881.52954,42756.6608,80818.7216
NORTH CAROLINA,NORTHERN COASTAL,EDGECOMBE,2018,63155.11284,43882.03123,84637.6184
NORTH CAROLINA,NORTHERN COASTAL,EDGECOMBE,2019,67552.35017,47177.86152,90024.55902
NORTH CAROLINA,NORTHERN COASTAL,EDGECOMBE,2020,67159.84098,46261.9337,90226.59946
NORTH CAROLINA,NORTHERN COASTAL,GATES,2015,25815.72122,16392.33866,36138.12856
NORTH CAROLINA,NORTHERN COASTAL,GATES,2016,26581.47236,16972.98521,37356.12718
NORTH CAROLINA,NORTHERN COASTAL,GATES,2017,26628.34233,17038.00709,37585.54131
NORTH CAROLINA,NORTHERN COASTAL,GATES,2018,27843.61632,17853.69167,39093.38426
NORTH CAROLINA,NORTHERN COASTAL,GATES,2019,30359.87858,18763.83281,43208.68101
NORTH CAROLINA,NORTHERN COASTAL,GATES,2020,30009.29679,18782.17665,42469.6598
NORTH CAROLINA,NORTHERN COASTAL,HALIFAX,2015,16191.92809,11206.9977,21805.1581
NORTH CAROLINA,NORTHERN COASTAL,HALIFAX,2016,17056.74066,11716.24214,23068.80093
NORTH CAROLINA,NORTHERN COASTAL,HALIFAX,2017,16850.99361,11616.898,22739.40227
NORTH CAROLINA,NORTHERN COASTAL,HALIFAX,2018,17254.09915,11919.23429,23167.84999
NORTH CAROLINA,NORTHERN COASTAL,HALIFAX,2019,17783.73139,12168.47731,23939.19707
NORTH CAROLINA,NORTHERN COASTAL,HALIFAX,2020,17630.27276,12158.3812,23660.43296
NORTH CAROLINA,NORTHERN COASTAL,HERTFORD,2015,28113.88863,14919.87551,42981.78495
NORTH CAROLINA,NORTHERN COASTAL,HERTFORD,2016,28560.63225,15312.34584,43665.78156
NORTH CAROLINA,NORTHERN COASTAL,HERTFORD,2017,28973.217,15505.95334,44159.69427
NORTH CAROLINA,NORTHERN COASTAL,HERTFORD,2018,30628.30998,16542.20858,46540.14943
NORTH CAROLINA,NORTHERN COASTAL,HERTFORD,2019,33708.70157,17873.56596,51723.77136
NORTH CAROLINA,NORTHERN COASTAL,HERTFORD,2020,33513.44973,17649.32568,51740.70073
NORTH CAROLINA,NORTHERN COASTAL,MARTIN,2015,5422.953793,3156.37664,7941.597589
NORTH CAROLINA,NORTHERN COASTAL,MARTIN,2016,5510.516251,3188.876459,8081.831161
NORTH CAROLINA,NORTHERN COASTAL,MARTIN,2017,5672.135161,3300.970448,8283.778998
NORTH CAROLINA,NORTHERN COASTAL,MARTIN,2018,5950.660684,3465.23322,8811.591231
NORTH CAROLINA,NORTHERN COASTAL,MARTIN,2019,6531.064143,3773.480862,9579.939696
NORTH CAROLINA,NORTHERN COASTAL,MARTIN,2020,6497.306475,3775.739752,9567.15523
NORTH CAROLINA,NORTHERN COASTAL,NASH,2015,40820.25528,29436.79142,53161.12838
NORTH CAROLINA,NORTHERN COASTAL,NASH,2016,42118.81737,30599.33612,54777.40238
NORTH CAROLINA,NORTHERN COASTAL,NASH,2017,42583.2823,30832.05352,55229.64514
NORTH CAROLINA,NORTHERN COASTAL,NASH,2018,44092.65339,32291.53493,57302.38683
NORTH CAROLINA,NORTHERN COASTAL,NASH,2019,47101.7245,34059.80656,61244.0405
NORTH CAROLINA,NORTHERN COASTAL,NASH,2020,46831.33551,33659.05212,60789.84853
NORTH CAROLINA,NORTHERN COASTAL,NORTHAMPTON,2015,49204.11489,35152.40256,64805.74895
NORTH CAROLINA,NORTHERN COASTAL,NORTHAMPTON,2016,51272.89444,36626.78595,67436.16902
NORTH CAROLINA,NORTHERN COASTAL,NORTHAMPTON,2017,50659.83788,36085.71413,66572.45476
NORTH CAROLINA,NORTHERN COASTAL,NORTHAMPTON,2018,52569.72814,37427.81161,69163.33441
NORTH CAROLINA,NORTHERN COASTAL,NORTHAMPTON,2019,55433.06619,39444.27172,73284.10918
NORTH CAROLINA,NORTHERN COASTAL,NORTHAMPTON,2020,55093.99376,38929.53585,72465.49547
NORTH CAROLINA,NORTHERN COASTAL,PASQUOTANK,2015,483.5742954,293.167358,686.3955922
NORTH CAROLINA,NORTHERN COASTAL,PASQUOTANK,2016,496.5557039,305.2167546,702.1361687
NORTH CAROLINA,NORTHERN COASTAL,PASQUOTANK,2017,516.1058235,309.6253808,740.8407047
NORTH CAROLINA,NORTHERN COASTAL,PASQUOTANK,2018,533.2884657,317.7382344,768.5554397
NORTH CAROLINA,NORTHERN COASTAL,PASQUOTANK,2019,537.8346235,317.1209847,772.0994832
NORTH CAROLINA,NORTHERN COASTAL,PASQUOTANK,2020,538.576535,318.4856198,774.9310719
NORTH CAROLINA,NORTHERN COASTAL,PERQUIMANS,2015,16720.23054,9068.501389,25203.28657
NORTH CAROLINA,NORTHERN COASTAL,PERQUIMANS,2016,17002.03823,9227.55256,25679.64386
NORTH CAROLINA,NORTHERN COASTAL,PERQUIMANS,2017,17291.5682,9448.539911,26254.46962
NORTH CAROLINA,NORTHERN COASTAL,PERQUIMANS,2018,18225.87907,9787.39231,27658.07155
NORTH CAROLINA,NORTHERN COASTAL,PERQUIMANS,2019,20121.10419,10998.57869,30694.79393
NORTH CAROLINA,NORTHERN COASTAL,PERQUIMANS,2020,20020.20222,10917.17716,30179.17763
NORTH CAROLINA,NORTHERN COASTAL,TYRRELL,2015,240.0129217,47.804815,451.1117871
NORTH CAROLINA,NORTHERN COASTAL,TYRRELL,2016,240.301642,49.17248556,450.5470947
NORTH CAROLINA,NORTHERN COASTAL,TYRRELL,2017,270.5539537,54.82796812,506.2165419
NORTH CAROLINA,NORTHERN COASTAL,TYRRELL,2018,284.2392975,58.09122685,529.341935
NORTH CAROLINA,NORTHERN COASTAL,TYRRELL,2019,284.5188137,59.15918726,534.7296212
NORTH CAROLINA,NORTHERN COASTAL,TYRRELL,2020,288.5212712,57.67412931,542.6816618
NORTH CAROLINA,NORTHERN COASTAL,WASHINGTON,2015,487.7252287,137.0784788,880.2805215
NORTH CAROLINA,NORTHERN COASTAL,WASHINGTON,2016,486.9856004,137.1343749,880.8275141
NORTH CAROLINA,NORTHERN COASTAL,WASHINGTON,2017,543.9736316,151.3951023,989.9694424
NORTH CAROLINA,NORTHERN COASTAL,WASHINGTON,2018,566.88348,156.8737855,1040.184979
NORTH CAROLINA,NORTHERN COASTAL,WASHINGTON,2019,570.1667238,159.9116044,1035.842111
NORTH CAROLINA,NORTHERN COASTAL,WASHINGTON,2020,577.4702027,162.7446475,1046.536365
NORTH CAROLINA,NORTHERN MOUNTAIN,ALLEGHANY,2015,11889.24484,3602.804759,21302.21096
NORTH CAROLINA,NORTHERN MOUNTAIN,ALLEGHANY,2016,11861.39768,3406.929622,21345.80791
NORTH CAROLINA,NORTHERN MOUNTAIN,ALLEGHANY,2017,12940.17515,3663.902619,23322.68196
NORTH CAROLINA,NORTHERN MOUNTAIN,ALLEGHANY,2018,13507.5221,3708.627354,24453.34996
NORTH CAROLINA,NORTHERN MOUNTAIN,ALLEGHANY,2019,13522.85464,3741.963926,24623.3351
NORTH CAROLINA,NORTHERN MOUNTAIN,ALLEGHANY,2020,13634.62703,3723.577508,24676.97101
NORTH CAROLINA,NORTHERN MOUNTAIN,ASHE,2015,10993.33251,2878.078035,20041.76165
NORTH CAROLINA,NORTHERN MOUNTAIN,ASHE,2016,10996.99747,2941.428301,20003.50268
NORTH CAROLINA,NORTHERN MOUNTAIN,ASHE,2017,12257.56348,3107.427019,22034.44087
NORTH CAROLINA,NORTHERN MOUNTAIN,ASHE,2018,12888.78675,3252.019537,23416.31923
NORTH CAROLINA,NORTHERN MOUNTAIN,ASHE,2019,12899.2923,3234.477316,23497.188
NORTH CAROLINA,NORTHERN MOUNTAIN,ASHE,2020,13076.20779,3301.161068,23629.13797
NORTH CAROLINA,NORTHERN MOUNTAIN,AVERY,2015,1154.963297,363.6169902,2018.693222
NORTH CAROLINA,NORTHERN MOUNTAIN,AVERY,2016,1156.541288,362.4834844,2033.509745
NORTH CAROLINA,NORTHERN MOUNTAIN,AVERY,2017,1279.698714,387.5955471,2249.491997
NORTH CAROLINA,NORTHERN MOUNTAIN,AVERY,2018,1328.102197,398.1097265,2350.029756
NORTH CAROLINA,NORTHERN MOUNTAIN,AVERY,2019,1332.404609,396.8992904,2339.587196
NORTH CAROLINA,NORTHERN MOUNTAIN,AVERY,2020,1346.859018,409.2146733,2363.152828
NORTH CAROLINA,NORTHERN MOUNTAIN,CALDWELL,2015,25793.74816,15886.33249,37100.59428
NORTH CAROLINA,NORTHERN MOUNTAIN,CALDWELL,2016,26120.33558,15948.07311,37549.08921
NORTH CAROLINA,NORTHERN MOUNTAIN,CALDWELL,2017,26860.37037,16624.52462,38307.17836
NORTH CAROLINA,NORTHERN MOUNTAIN,CALDWELL,2018,28271.04809,17263.13036,40343.14947
NORTH CAROLINA,NORTHERN MOUNTAIN,CALDWELL,2019,30906.71673,18888.91115,44316.3208
NORTH CAROLINA,NORTHERN MOUNTAIN,CALDWELL,2020,30831.84448,18803.43325,44264.82981
NORTH CAROLINA,NORTHERN MOUNTAIN,SURRY,2015,104303.7606,63627.91235,150297.6296
NORTH CAROLINA,NORTHERN MOUNTAIN,SURRY,2016,105854.8373,64773.40439,151430.5556
NORTH CAROLINA,NORTHERN MOUNTAIN,SURRY,2017,109620.1756,67444.87242,156084.9225
NORTH CAROLINA,NORTHERN MOUNTAIN,SURRY,2018,114515.8117,70371.7023,164342.473
NORTH CAROLINA,NORTHERN MOUNTAIN,SURRY,2019,125649.9689,77247.23066,180185.11
NORTH CAROLINA,NORTHERN MOUNTAIN,SURRY,2020,125236.8058,76762.81044,178800.6429
NORTH CAROLINA,NORTHERN MOUNTAIN,WATAUGA,2015,7719.505732,1905.134272,14144.86396
NORTH CAROLINA,NORTHERN MOUNTAIN,WATAUGA,2016,7718.544946,1945.302825,14120.84558
NORTH CAROLINA,NORTHERN MOUNTAIN,WATAUGA,2017,8623.03631,2113.702148,15840.58632
NORTH CAROLINA,NORTHERN MOUNTAIN,WATAUGA,2018,9040.815456,2226.360184,16463.48579
NORTH CAROLINA,NORTHERN MOUNTAIN,WATAUGA,2019,9067.818971,2192.972294,16609.93097
NORTH CAROLINA,NORTHERN MOUNTAIN,WATAUGA,2020,9190.437951,2257.766388,16788.35046
NORTH CAROLINA,NORTHERN MOUNTAIN,WILKES,2015,170713.0349,99650.2337,248441.0037
NORTH CAROLINA,NORTHERN MOUNTAIN,WILKES,2016,172918.2718,101314.0598,252102.2126
NORTH CAROLINA,NORTHERN MOUNTAIN,WILKES,2017,178429.3069,104749.5974,258943.7876
NORTH CAROLINA,NORTHERN MOUNTAIN,WILKES,2018,187651.5558,112111.205,273231.1554
NORTH CAROLINA,NORTHERN MOUNTAIN,WILKES,2019,206287.0881,121491.8421,299289.7027
NORTH CAROLINA,NORTHERN MOUNTAIN,WILKES,2020,204351.3872,120043.6984,301673.0527
NORTH CAROLINA,NORTHERN MOUNTAIN,YADKIN,2015,47351.88935,32664.85397,62989.91389
NORTH CAROLINA,NORTHERN MOUNTAIN,YADKIN,2016,47909.13696,32902.60077,63916.18543
NORTH CAROLINA,NORTHERN MOUNTAIN,YADKIN,2017,50086.85061,34639.0157,67433.45275
NORTH CAROLINA,NORTHERN MOUNTAIN,YADKIN,2018,51312.80429,35071.6718,68864.56642
NORTH CAROLINA,NORTHERN MOUNTAIN,YADKIN,2019,56202.94209,38460.31237,75280.42874
NORTH CAROLINA,NORTHERN MOUNTAIN,YADKIN,2020,56205.38735,38593.00079,75271.90518
NORTH CAROLINA,NORTHERN PIEDMONT,ALAMANCE,2015,18495.88914,10827.84872,26735.62572
NORTH CAROLINA,NORTHERN PIEDMONT,ALAMANCE,2016,18626.50326,10928.76604,27129.25607
NORTH CAROLINA,NORTHERN PIEDMONT,ALAMANCE,2017,20078.38201,11482.01798,29314.29195
NORTH CAROLINA,NORTHERN PIEDMONT,ALAMANCE,2018,20655.24148,11803.03658,30174.55093
NORTH CAROLINA,NORTHERN PIEDMONT,ALAMANCE,2019,21665.14725,12580.64989,31428.23144
NORTH CAROLINA,NORTHERN PIEDMONT,ALAMANCE,2020,21745.88838,12626.86425,31577.3571
NORTH CAROLINA,NORTHERN PIEDMONT,CASWELL,2015,8115.442622,3862.402499,12802.39539
NORTH CAROLINA,NORTHERN PIEDMONT,CASWELL,2016,8159.66458,3993.468778,12768.42588
NORTH CAROLINA,NORTHERN PIEDMONT,CASWELL,2017,8863.939788,4229.369504,14059.32154
NORTH CAROLINA,NORTHERN PIEDMONT,CASWELL,2018,9084.557173,4213.91054,14430.41668
NORTH CAROLINA,NORTHERN PIEDMONT,CASWELL,2019,9360.59363,4459.68306,14641.07041
NORTH CAROLINA,NORTHERN PIEDMONT,CASWELL,2020,9448.393824,4450.592265,14942.44314
NORTH CAROLINA,NORTHERN PIEDMONT,DURHAM,2015,2166.713198,967.77199,3446.495868
NORTH CAROLINA,NORTHERN PIEDMONT,DURHAM,2016,2155.792394,967.2609754,3430.354565
NORTH CAROLINA,NORTHERN PIEDMONT,DURHAM,2017,2365.818375,1050.724003,3758.005922
NORTH CAROLINA,NORTHERN PIEDMONT,DURHAM,2018,2506.620309,1122.096778,4005.915394
NORTH CAROLINA,NORTHERN PIEDMONT,DURHAM,2019,2495.107833,1106.250343,4008.46722
NORTH CAROLINA,NORTHERN PIEDMONT,DURHAM,2020,2505.748278,1111.044924,4051.554082
NORTH CAROLINA,NORTHERN PIEDMONT,FORSYTH,2015,2853.183758,1063.377396,4832.73748
NORTH CAROLINA,NORTHERN PIEDMONT,FORSYTH,2016,2852.374067,1032.042338,4819.477991
NORTH CAROLINA,NORTHERN PIEDMONT,FORSYTH,2017,3114.836662,1095.377682,5285.208202
NORTH CAROLINA,NORTHERN PIEDMONT,FORSYTH,2018,3221.011088,1136.165974,5519.895231
NORTH CAROLINA,NORTHERN PIEDMONT,FORSYTH,2019,3230.652354,1155.863219,5522.97836
NORTH CAROLINA,NORTHERN PIEDMONT,FORSYTH,2020,3265.702004,1111.984738,5560.394049
NORTH CAROLINA,NORTHERN PIEDMONT,FRANKLIN,2015,18867.31701,11873.24196,26668.76339
NORTH CAROLINA,NORTHERN PIEDMONT,FRANKLIN,2016,19340.29075,12152.01175,27108.81343
NORTH CAROLINA,NORTHERN PIEDMONT,FRANKLIN,2017,20231.00976,12426.44006,28776.2072
NORTH CAROLINA,NORTHERN PIEDMONT,FRANKLIN,2018,20949.33916,12849.94866,29742.55865
NORTH CAROLINA,NORTHERN PIEDMONT,FRANKLIN,2019,21564.14576,13307.01893,30278.34227
NORTH CAROLINA,NORTHERN PIEDMONT,FRANKLIN,2020,21633.82671,13386.7181,30861.46067
NORTH CAROLINA,NORTHERN PIEDMONT,GRANVILLE,2015,5600.369361,2208.634249,9408.501088
NORTH CAROLINA,NORTHERN PIEDMONT,GRANVILLE,2016,5631.56282,2196.631338,9355.881044
NORTH CAROLINA,NORTHERN PIEDMONT,GRANVILLE,2017,6141.131317,2272.637132,10364.83726
NORTH CAROLINA,NORTHERN PIEDMONT,GRANVILLE,2018,6400.39798,2378.862497,10904.96731
NORTH CAROLINA,NORTHERN PIEDMONT,GRANVILLE,2019,6390.416016,2433.338589,10725.33738
NORTH CAROLINA,NORTHERN PIEDMONT,GRANVILLE,2020,6433.131991,2344.771598,10866.90302
NORTH CAROLINA,NORTHERN PIEDMONT,GUILFORD,2015,11172.04267,6050.366191,16785.17008
NORTH CAROLINA,NORTHERN PIEDMONT,GUILFORD,2016,11275.5377,6182.296096,16861.94587
NORTH CAROLINA,NORTHERN PIEDMONT,GUILFORD,2017,11900.52805,6360.637959,17822.74649
NORTH CAROLINA,NORTHERN PIEDMONT,GUILFORD,2018,12019.3114,6331.596548,18317.85408
NORTH CAROLINA,NORTHERN PIEDMONT,GUILFORD,2019,12348.68363,6621.045696,18660.72006
NORTH CAROLINA,NORTHERN PIEDMONT,GUILFORD,2020,12390.2546,6506.613389,18738.36169
NORTH CAROLINA,NORTHERN PIEDMONT,ORANGE,2015,8901.457691,3946.644555,14297.737
NORTH CAROLINA,NORTHERN PIEDMONT,ORANGE,2016,8903.587001,3871.225497,14424.5559
NORTH CAROLINA,NORTHERN PIEDMONT,ORANGE,2017,9569.271134,4032.232781,15515.59289
NORTH CAROLINA,NORTHERN PIEDMONT,ORANGE,2018,9753.31377,3988.567376,15960.25499
NORTH CAROLINA,NORTHERN PIEDMONT,ORANGE,2019,9936.934433,4211.32038,16300.18497
NORTH CAROLINA,NORTHERN PIEDMONT,ORANGE,2020,10027.63941,4167.42955,16396.14021
NORTH CAROLINA,NORTHERN PIEDMONT,PERSON,2015,2782.392576,1411.615147,4357.038196
NORTH CAROLINA,NORTHERN PIEDMONT,PERSON,2016,2834.361113,1453.042985,4436.457441
NORTH CAROLINA,NORTHERN PIEDMONT,PERSON,2017,3004.136279,1455.077198,4800.301098
NORTH CAROLINA,NORTHERN PIEDMONT,PERSON,2018,3107.564872,1504.263617,4964.892
NORTH CAROLINA,NORTHERN PIEDMONT,PERSON,2019,3143.314364,1537.97197,5020.480268
NORTH CAROLINA,NORTHERN PIEDMONT,PERSON,2020,3158.590262,1535.414066,5090.256267
NORTH CAROLINA,NORTHERN PIEDMONT,ROCKINGHAM,2015,8593.490516,2846.680053,14922.48508
NORTH CAROLINA,NORTHERN PIEDMONT,ROCKINGHAM,2016,8585.445372,2759.398316,14900.11145
NORTH CAROLINA,NORTHERN PIEDMONT,ROCKINGHAM,2017,9529.205184,3083.098671,16696.63639
NORTH CAROLINA,NORTHERN PIEDMONT,ROCKINGHAM,2018,10041.31402,3210.302059,17516.97687
NORTH CAROLINA,NORTHERN PIEDMONT,ROCKINGHAM,2019,10041.42926,3174.230776,17560.84939
NORTH CAROLINA,NORTHERN PIEDMONT,ROCKINGHAM,2020,10161.97201,3195.539577,17714.83967
NORTH CAROLINA,NORTHERN PIEDMONT,STOKES,2015,17824.32426,10521.50168,25702.39162
NORTH CAROLINA,NORTHERN PIEDMONT,STOKES,2016,17997.06519,10629.94871,25860.71904
NORTH CAROLINA,NORTHERN PIEDMONT,STOKES,2017,19091.53776,11036.26899,27665.2682
NORTH CAROLINA,NORTHERN PIEDMONT,STOKES,2018,19939.30409,11554.00349,29056.19859
NORTH CAROLINA,NORTHERN PIEDMONT,STOKES,2019,21214.94973,12444.98001,30636.03476
NORTH CAROLINA,NORTHERN PIEDMONT,STOKES,2020,21276.80391,12519.10969,30572.41665
NORTH CAROLINA,NORTHERN PIEDMONT,VANCE,2015,1924.204626,610.2030958,3377.971397
NORTH CAROLINA,NORTHERN PIEDMONT,VANCE,2016,1924.250454,603.5433498,3381.490377
NORTH CAROLINA,NORTHERN PIEDMONT,VANCE,2017,2132.633394,638.201937,3758.908821
NORTH CAROLINA,NORTHERN PIEDMONT,VANCE,2018,2231.243372,696.4937316,3896.490466
NORTH CAROLINA,NORTHERN PIEDMONT,VANCE,2019,2228.180709,660.4166133,3883.384186
NORTH CAROLINA,NORTHERN PIEDMONT,VANCE,2020,2262.384961,669.3599172,3985.08868
NORTH CAROLINA,NORTHERN PIEDMONT,WARREN,2015,13639.76098,8797.122812,18781.73201
NORTH CAROLINA,NORTHERN PIEDMONT,WARREN,2016,14252.1764,9315.551265,19469.96007
NORTH CAROLINA,NORTHERN PIEDMONT,WARREN,2017,14407.18343,9338.908829,20008.62293
NORTH CAROLINA,NORTHERN PIEDMONT,WARREN,2018,14857.0323,9601.088292,20581.0471
NORTH CAROLINA,NORTHERN PIEDMONT,WARREN,2019,15106.96688,9732.349651,20836.07858
NORTH CAROLINA,NORTHERN PIEDMONT,WARREN,2020,15068.96794,9728.032269,20846.21589
NORTH CAROLINA,SOUTHERN COASTAL,BLADEN,2015,252227.9108,178622.1049,332386.1811
NORTH CAROLINA,SOUTHERN COASTAL,BLADEN,2016,265403.2982,187370.7545,348795.1539
NORTH CAROLINA,SOUTHERN COASTAL,BLADEN,2017,258950.4823,184556.9175,343489.4681
NORTH CAROLINA,SOUTHERN COASTAL,BLADEN,2018,265944.818,188354.9484,352215.755
NORTH CAROLINA,SOUTHERN COASTAL,BLADEN,2019,276569.2226,198311.9922,365701.4211
NORTH CAROLINA,SOUTHERN COASTAL,BLADEN,2020,274478.9909,195122.8172,363870.7584
NORTH CAROLINA,SOUTHERN COASTAL,BRUNSWICK,2015,20807.23936,13498.80266,29190.19976
NORTH CAROLINA,SOUTHERN COASTAL,BRUNSWICK,2016,22049.38833,14183.70036,30686.55192
NORTH CAROLINA,SOUTHERN COASTAL,BRUNSWICK,2017,21450.99776,13918.55485,29974.32089
NORTH CAROLINA,SOUTHERN COASTAL,BRUNSWICK,2018,21992.94587,14359.57548,30697.41128
NORTH CAROLINA,SOUTHERN COASTAL,BRUNSWICK,2019,22414.47421,14474.60225,31244.36237
NORTH CAROLINA,SOUTHERN COASTAL,BRUNSWICK,2020,22219.80533,14438.03253,30886.24921
NORTH CAROLINA,SOUTHERN COASTAL,COLUMBUS,2015,69338.14661,46954.69767,94687.79198
