GEOID,NAMELSAD,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,county_id,STNAME
20067,Grant County,1181515084.8758466,1191908901.3627088,1194559747.7590973,1195072211.6348534,1197360138.6268172,1193424450.8099322,1193790969.2099323,1170592753.8203158,1141167365.9940407,1118638150.1038375,20067,Kansas
51105,Lee County,3866158945.462754,3855891714.337517,3878353583.5059147,3820088078.9959364,3801660725.235575,3800139094.726863,3758691696.541761,3735269267.8645597,3701049521.5183744,3664595998.584921,51105,Virginia
35051,Sierra County,1818098803.4492102,1814883576.6316926,1808007054.3841085,1755290870.1096163,1731997508.8599548,1736058665.1088033,1729169277.4862304,1729163982.4122798,1713002672.0960722,1688283115.7720993,35051,New Mexico
05043,Drew County,2818423076.5869074,2828066523.1801357,2865601192.6580586,2846178861.408217,2866468178.2818966,2875868630.622122,2885785518.143567,2870999851.492551,2867468533.5808578,2850415168.7750793,05043,Arkansas
31123,Morrill County,760850416.9571105,752339661.1438375,752548237.4161626,750156849.6433408,756211270.2923702,760954870.5643342,757026794.4162529,749554452.2459594,731260799.1028442,726254306.6827991,31123,Nebraska
29015,Benton County,2883349784.126411,2873049913.8344016,2896563351.5951242,2885019469.8669076,2902602714.377607,2903371161.98465,2945047323.911513,2980713618.2725058,3019071382.1753497,3041913503.841806,29015,Missouri
05109,Pike County,1700777752.8487585,1696839913.908081,1716493284.1267722,1693907477.1337247,1689712413.4288037,1674409732.4478555,1683906323.474492,1677745422.1977425,1668726504.756298,1676862054.9388716,05109,Arkansas
08077,Mesa County,22083989111.674946,22216058846.144287,22469223488.333366,22417123725.128666,22620680887.86528,22871135982.7991,23290356295.194584,23625968837.786007,23929625691.822662,24126599877.973816,08077,Colorado
29065,Dent County,2376619480.6320543,2358005185.940587,2388204357.815621,2397760228.849842,2404099880.240181,2418986691.077201,2403758389.338149,2421986102.2634764,2432373051.701309,2436440826.7925963,29065,Missouri
51185,Tazewell County,6812321544.325056,6752037127.400452,6751275877.78456,6704498284.416433,6670127835.30149,6629191618.591422,6556906619.810384,6455139187.054809,6423642680.694177,6351204993.491648,51185,Virginia
42103,Pike County,8660769808.740406,8614017408.341309,8584144173.088578,8538993532.559459,8555120507.630518,8547724944.032507,8547854425.137698,8657854043.17544,8726942099.691196,8731479233.446863,42103,Pennsylvania
42115,Susquehanna County,6544310135.295711,6525459713.400271,6547047647.160271,6457746183.620045,6471157240.799999,6454596897.020316,6416451473.856433,6397469130.157652,6345729142.407224,6309432072.361896,42115,Pennsylvania
48343,Morris County,1950670080.704289,1927643955.2180586,1937499039.2982392,1931368295.1223476,1938348774.5639727,1911271421.0925508,1933241427.53228,1934056786.1851015,1924839882.6192322,1938138378.1099772,48343,Texas
42125,Washington County,31397045842.672688,31406708980.322163,31769920482.536884,31688757754.497158,31977219276.90366,32094218031.245148,32257398559.032055,32363216888.830704,32388563994.15332,32364626702.269978,42125,Pennsylvania
50001,Addison County,5559991050.528217,5580506607.709977,5627944347.875756,5625643265.934446,5678811434.411919,5705848206.105642,5744351046.761173,5767005689.715575,5768887343.885147,5753867866.6250105,50001,Vermont
20103,Leavenworth County,11553934095.1693,11634546425.092552,11842491963.101038,11893146626.162708,12078775950.9042,12224566173.437471,12481376225.834763,12676316110.762619,12750441023.638103,12791275227.439096,20103,Kansas
26121,Muskegon County,25957546681.950336,25665590534.83991,25953152722.03016,26239953494.133453,26486461194.172825,26644545089.17923,26944212146.36208,27138528536.33228,27160064925.856792,27154901980.548626,26121,Michigan
28049,Hinds County,37101838550.248314,37466786836.718735,37825234137.514404,37507842482.16704,37716921248.736435,37733473029.38871,37668732476.79278,37497883689.0994,36895345889.522705,36272037583.22709,28049,Mississippi
48281,Lampasas County,2983910684.6410832,3007547232.871151,3058695247.9010386,3067951119.9017606,3091578649.959007,3146104177.5494356,3192360371.6045146,3260311807.4026184,3306475337.6635666,3352472486.7727313,48281,Texas
51107,Loudoun County,47634762421.27314,49259378933.00261,51529421233.55052,53297692191.46185,55694237366.31116,57788380702.38555,59968903324.4316,62053762658.42492,63445088098.79838,64699214450.01969,51107,Virginia
29185,St. Clair County,1483197786.4198647,1463167804.0664558,1453086148.7360723,1445022950.7748983,1450301891.2967947,1454080464.3413093,1444681501.240632,1463631660.8180587,1468936166.6188712,1470187789.7238824,29185,Missouri
36025,Delaware County,7230721327.097066,7182851211.049028,7201371104.500226,7128850971.341579,7159558594.419142,7090554307.627991,7060554197.439277,7037309815.623657,6966221296.716568,6905048217.459142,36025,New York
30071,Phillips County,642019442.9255079,631880782.8146275,628547078.7174718,633482708.155666,641195810.7196388,640592668.702483,639747525.2586908,642810146.3902483,635198725.793228,618614719.6518284,30071,Montana
29129,Mercer County,569241133.5440181,569688980.970474,565555100.1903385,558086232.912325,566312750.8106546,565501487.5665914,569442180.88307,571386796.7913319,567298172.3463657,565890096.353228,29129,Missouri
53045,Mason County,9170217974.410835,9188385869.54763,9255245154.975712,9211164533.062212,9318712449.125418,9423634215.34808,9665740509.269526,9961759963.752596,10228889825.70474,10446046434.4242,53045,Washington
37127,Nash County,14462952577.62528,14452046379.998196,14518202082.475124,14381839573.639368,14484567234.961626,14490743855.989162,14613712433.899773,14693986665.077742,14721278055.3665,14753194444.544289,37127,North Carolina
51199,York County,9848022602.654627,9928347550.712776,10039823211.981941,10049817043.546726,10228841466.787178,10475992311.472685,10550779025.856432,10630982683.626907,10635041523.280903,10682603201.271332,51199,Virginia
29159,Pettis County,6383050312.848759,6363338365.874492,6452330894.943928,6427130645.187901,6488840098.889391,6535713913.679458,6571527642.755756,6633619417.343566,6640017024.973002,6624058830.3841095,29159,Missouri
30063,Missoula County,16528678823.783295,16641590277.448307,16936453461.525236,17044172888.343113,17344731089.924694,17632830809.856434,18097248922.03341,18415971502.491737,18561570647.31738,18711765419.918736,30063,Montana
20019,Chautauqua County,550971060.027088,544933021.0130925,542829180.5764333,537523557.8459593,531408326.5820316,523320638.90383744,522623798.89841986,518092787.572009,516920342.3696614,508471886.41083515,20019,Kansas
48459,Upshur County,5945625494.844243,5997433201.626365,6088411135.220587,6055631648.9888935,6193613250.788262,6229323353.612641,6341635388.359367,6418567931.461491,6442573480.157473,6532377437.942031,48459,Texas
51047,Culpeper County,7072179366.826185,7146773927.940406,7297308040.32,7403476920.561265,7570877249.976704,7656055795.194582,7826758016.895711,8007385813.348984,8103477340.507449,8230204179.889842,51047,Virginia
40061,Haskell County,1929531152.6681716,1925983494.48921,1955344224.4984198,1967467213.5721896,1972330614.89228,1969984690.293454,1974615811.6117382,1988913669.575079,1976938694.3653276,1975530618.3721895,40061,Oklahoma
54069,Ohio County,6714931483.0158,6672335012.415712,6709789635.267901,6661088192.609662,6648908405.594222,6639080169.19368,6630633905.726411,6564227804.1665,6524867699.311964,6478870550.202799,54069,West Virginia
54065,Morgan County,2641007073.426636,2636207833.510429,2658017457.124334,2657154566.9092555,2693329932.9892545,2702355469.273138,2741597345.0546274,2768787880.731738,2789554995.2939053,2798003451.2527313,54065,West Virginia
51165,Rockingham County,11537022952.740408,11602242916.367674,11765162827.23359,11792161044.170113,11974831498.135258,12120427374.907448,12344965192.610384,12565039469.81201,12713518142.04027,12821001276.183113,51165,Virginia
18183,Whitley County,5036047619.918736,5035422635.721536,5084352552.547178,5069537142.472957,5142482660.361534,5167385724.092099,5206795139.322799,5270324278.281535,5326751482.03991,5313765892.325418,18183,Indiana
06093,Siskiyou County,6785293914.907449,6734677765.235214,6723059131.9552145,6630624970.28912,6663823511.982662,6683115121.094357,6746824375.302934,6817569707.229615,6813523277.905191,6811802296.1358,06093,California
46037,Day County,862015286.8442436,866458598.5083522,852908338.7983747,849162322.1851016,846163200.5731828,849179282.9688488,856885270.2772008,858643069.3576523,861586054.9121444,848600465.1976525,46037,South Dakota
22071,Orleans Parish,52510909149.832954,54453300092.84153,56401004270.24939,57672515548.914856,59036143781.22257,60218492012.89029,60948356318.974266,61185429769.2092,61173705068.97914,61039155585.19043,22071,Louisiana
01073,Jefferson County,99385425123.52145,99342195436.53886,100369405282.18835,100416681315.75983,101479923643.22816,102045979500.21672,102711597391.66049,103087024008.96216,103169571564.31097,103035647892.07477,01073,Alabama
01127,Walker County,10116034011.683971,10051070693.672235,10082377115.151602,10018896872.891376,10046631146.474762,10032398111.799547,10037643337.592777,9985984513.397743,9961198934.120453,9938043906.677744,01127,Alabama
29063,DeKalb County,1947046264.4695258,1934134847.158104,1948785737.6299772,1923447857.319007,1928046587.6771107,1937537883.6297967,1943662794.9507902,1958593910.6643794,1958007894.9020317,1963014387.3220768,29063,Missouri
12039,Gadsden County,7216528046.844245,7151000555.250203,7103603893.275305,7019792635.434041,7090672329.862211,7116666261.562076,7168345355.962077,7188127173.091829,7185411792.98167,7143638871.851918,12039,Florida
13083,Dade County,2511002666.0045147,2505786190.8081264,2519374095.1844697,2506056984.199368,2504661525.374627,2497168044.276298,2523526343.2523704,2540295676.982032,2538761015.627269,2521394745.0452366,13083,Georgia
28033,DeSoto County,24427239284.478558,24767281280.53273,25383784548.079098,25645463710.54808,26256737802.99413,26771860178.183296,27332135882.80632,27976229091.803158,28463786842.614178,28935179394.539047,28033,Mississippi
51187,Warren County,5664930728.993228,5682700418.021852,5778637022.899503,5864170296.7042885,6169933597.346816,5981955079.953047,6091833655.909706,6159130819.132822,6259054242.385192,6283773798.709165,51187,Virginia
17047,Edwards County,1016782438.5372461,1006692054.6083974,1025106749.832596,1018537838.2873138,1019147681.882438,1006005515.1765237,1016627723.0952597,1007741265.2381039,999264596.463386,1000516219.5683974,17047,Illinois
47113,Madison County,14834846718.717834,14805875466.218332,15024273231.998194,15038169698.535439,15089474745.602165,15075249901.744469,15162000794.351242,15236616577.129028,15270271239.802076,15329879790.178238,47113,Tennessee
01111,Randolph County,3463311374.031603,3433379934.333183,3436799642.014266,3434271368.3062754,3437086320.6273594,3490967379.80316,3500335110.241083,3545692630.964154,3555704788.448939,3554922524.0083075,01111,Alabama
37009,Ashe County,4111219518.3386006,4073563020.7920547,4106527917.34754,4088164435.4167047,4115339251.343025,4114255084.951693,4137438407.945824,4186471040.9325504,4239716815.3376074,4255987915.702754,37009,North Carolina
08033,Dolores County,312403157.9051919,308543793.6151693,306418607.4116478,309658654.888307,303991395.15413094,306081542.86049664,319795991.23069984,319607767.89887136,322292949.54040635,321510685.0997743,08033,Colorado
39089,Licking County,25171178559.006775,25233568843.388535,25561168739.427902,25659324476.703926,26049156425.423027,26360867293.776978,26752272334.504738,27134152488.65445,27483453045.614086,27670570699.813274,39089,Ohio
51683,Manassas city,5769719415.115124,5902334087.155937,6144234535.077561,6257450496.862483,6326157804.466997,6398046748.263657,6406652277.627088,6429820625.490204,6421765246.036659,6427866908.67359,51683,Virginia
05139,Union County,6277204680.325057,6249672281.436028,6232240277.475035,6184643395.516389,6171471237.180677,6193631866.2826185,6202891213.17562,6167101477.40316,6123409588.379593,6051910618.505824,05139,Arkansas
17071,Henderson County,1108736775.4943566,1089262238.1247857,1074219139.8706996,1060577085.0896615,1078039287.5192776,1081096696.3124154,1071067702.1471784,1065723896.9693905,1047764991.7825735,1039785894.4881264,17071,Illinois
01101,Montgomery County,34653497706.63657,34596303089.46529,34908537756.46266,34757013506.62212,34989148183.46871,35116560817.66321,35334657260.64108,35518659839.38239,35437204972.184555,35434388820.19829,01101,Alabama
08005,Arapahoe County,86782396228.38826,88452441123.82268,90979939930.83522,92679327478.56541,95185133691.3719,97492456456.48036,99384070329.20993,100723801975.5153,101975523122.1302,102725401814.92007,08005,Colorado
21155,Marion County,2995688087.404063,3019170457.973093,3037952126.642709,3035355472.018781,2933663039.0215797,2968419283.915124,2976311426.167043,3012596251.35386,3023608515.9310155,3015316512.860316,21155,Kentucky
53057,Skagit County,17657648573.255077,17748513779.68903,17954086586.786816,18012141777.57833,18446450030.885418,18781911291.55937,19225556373.583748,19670334311.859142,20000154953.63973,20214495410.372913,53057,Washington
28067,Jones County,10238639794.293453,10253646902.591784,10435467745.394493,10502805159.453184,10516841407.669165,10603770926.286232,10650481958.920092,10684432980.263296,10669461158.668713,10654128775.632324,28067,Mississippi
55021,Columbia County,8585424629.525959,8560882665.018149,8614343717.273499,8618197910.592867,8710422130.850384,8757856644.330475,8846496595.936794,8946516902.49535,8969913434.951513,9001047559.68867,55021,Wisconsin
37019,Brunswick County,16317591528.108353,16632533218.927313,17084553246.391695,17504472177.606503,18191048054.481262,18882650900.819866,19645677469.06727,20451615109.76939,21415271326.74311,22344601482.213993,37019,North Carolina
27029,Clearwater County,1314388346.8171558,1316443456.0263658,1323441640.8715124,1337792408.2065914,1351739177.9463656,1359212182.000903,1373598442.8785553,1382362203.9440181,1379132208.8343115,1379601567.4986906,27029,Minnesota
51131,Northampton County,1873663985.7155755,1872999702.1413999,1862610270.6376524,1832362822.580587,1851010832.0007222,1866463926.1760724,1866824653.088939,1855444215.4011738,1840042417.2547178,1832063319.960271,51131,Virginia
20163,Rooks County,784405222.4830701,784945071.819413,796322324.189255,791282199.7760721,800187769.5407676,800200055.7670428,796068036.5363432,790032893.2659142,781482176.1914221,769748209.5819414,20163,Kansas
18041,Fayette County,3672888746.2753954,3645466054.6997743,3652467093.9207225,3629083675.0461397,3604535298.534718,3613647210.712415,3616681122.614898,3618678854.733725,3610306846.4050565,3614374621.4963427,18041,Indiana
31079,Hall County,8879104736.884876,8980375425.515486,9165866706.02438,9212840010.289843,9394825620.90149,9445419928.393679,9543017242.20677,9564946211.823385,9588371701.715216,9598854045.219687,31079,Nebraska
31081,Hamilton County,1378107115.611738,1370332954.2262754,1378807471.877201,1389427570.0399098,1399559776.779413,1412363141.4880362,1424460937.5927765,1436906512.4998646,1448753744.0505643,1458766728.8906548,31081,Nebraska
31115,Loup County,94823191.47629796,93136751.79088037,92276385.00948082,89409557.51079006,91643334.09805869,93632213.51512417,95814363.13137698,94397599.9075395,96531431.97399549,103884717.71593681,31115,Nebraska
30091,Sheridan County,508542211.6117381,515950433.7459143,541456474.0225734,552298220.6714221,562929943.1761625,567510099.407675,561198412.6266366,542473624.6342212,529749479.1960271,517702606.8102935,30091,Montana
31063,Frontier County,416738866.99774265,409680947.0995937,414709902.21616256,413690559.1129571,418545562.77670425,406512134.9146726,411410698.83521444,409941894.9627088,406777509.1286681,411001737.1080813,31063,Nebraska
01007,Bibb County,3453194887.04289,3433379934.333183,3457237717.371738,3430311149.404605,3467839117.30456,3486641138.9146724,3513089619.618962,3524281254.826185,3499381748.7234306,3503605976.702844,01007,Alabama
28075,Lauderdale County,12139180417.083523,12173894260.017696,12241339478.472597,12220017001.66212,12188255907.075033,12105440040.400902,12035279483.203611,11926136508.848398,11771202396.854897,11597070332.370203,28075,Mississippi
27011,Big Stone County,796182625.2460498,785850777.6715124,783052827.5019413,772090369.714131,782197383.484605,771461455.5792325,778025072.0505643,782062234.9955755,780699911.7507901,780856364.6389166,27011,Minnesota
27013,Blue Earth County,9676495300.875847,9715053822.543385,9910026181.166954,9860488116.82456,10040788115.106096,10147043495.34447,10321042314.257338,10458128800.352507,10541482696.181309,10584507240.416073,27013,Minnesota
51091,Highland County,346829412.1354402,341149204.2907449,340736271.25814897,335857026.0839729,344123794.8178781,339300892.5399549,343749582.013544,346489203.63413095,345447976.9831151,342631824.9968397,51091,Virginia
51177,Spotsylvania County,18568434386.92551,18798981617.14889,19191505283.616432,19403854089.292282,19805416116.050922,20078083963.47088,20415303230.06411,20745435453.852463,20966407990.708443,21311230156.139053,51177,Virginia
33017,Strafford County,18602256671.783295,18737997423.107536,19029983479.112236,19043931117.575077,19457601985.631783,19628463928.27449,19957851863.230698,20292514519.19675,20307115520.14375,20437910134.617424,33017,New Hampshire
13153,Houston County,21237224051.485325,21702976480.930023,22241964292.19431,22470738996.412823,22845483831.575623,23071688149.70113,23583710010.885777,23943544869.263023,24332022520.083794,24698122278.299595,13153,Georgia
26041,Delta County,5593813335.386004,5576581882.350881,5618335401.998736,5605080590.868082,5624686512.260045,5626430784.0812645,5630027090.752144,5609155398.479458,5607740869.114944,5598510148.715486,26041,Michigan
05131,Sebastian County,18985324246.266365,19172283379.189163,19457505309.164425,19370496860.851288,19486970906.45851,19682078413.571102,19813819232.939053,19971343877.127224,19958694938.286232,19998903330.53472,05131,Arkansas
06087,Santa Cruz County,39733182113.71558,39980573429.220406,40622962617.2316,40945007856.593765,41648666303.91657,42258566490.14357,42680321405.51512,42956534304.94483,42843215337.42448,42744962923.68108,06087,California
13191,McIntosh County,2160851422.320542,2146975722.4014447,2117476120.8043342,2136538097.4511964,2162536662.3407674,2167910210.9417605,2186465101.522348,2200526832.2817154,2240718263.7464557,2249479625.481535,13191,Georgia
13207,Monroe County,3952828550.4108353,3976652494.6174264,4022487771.6612186,4054502574.752506,4100424144.954582,4126615773.2045145,4184878961.119639,4245235109.7491646,4302923782.1406765,4314657748.750158,13207,Georgia
29069,Dunklin County,4824205362.528217,4831940720.949887,4856483264.606411,4832076324.484334,4813273971.932099,4765663355.875395,4753698970.813544,4707533289.4288025,4611918236.190338,4557629084.010474,29069,Missouri
48483,Wheeler County,813395752.3611739,822079011.7554854,852450769.9470879,870638893.9210836,875839649.3666817,874209676.6808127,858285155.4528215,828323310.4469526,806983996.956027,791025802.3671333,48483,Texas
13117,Forsyth County,26683819852.334087,27441981612.757385,28490219479.464382,29519014744.716568,31152275506.03774,32639942417.607224,34294231489.560272,35780441262.96705,37078239315.742485,38213930830.6521,13117,Georgia
48409,San Patricio County,9728587659.250563,9729997969.103024,9953647744.989614,10073273724.733543,10249292076.577517,10370153918.3079,10469741228.46772,10504077300.969751,10430870504.275936,10440101224.675396,48409,Texas
28147,Walthall County,2324678114.6004515,2320418393.078465,2298215817.0625734,2262198889.5234313,2282165041.415079,2255980114.743115,2264080957.370655,2266948984.5345373,2258553892.992867,2235085959.7739053,28147,Mississippi
29137,Monroe County,1326618726.6094806,1310707318.96307,1325729485.1279457,1335812298.7557561,1343435922.8435214,1334490805.4952595,1342800969.0148985,1343446637.0947177,1351127141.8596842,1352378764.9646955,29137,Missouri
26073,Isabella County,10613855766.934536,10659403124.33228,10778186815.008215,10696246621.188625,10777932651.4586,10934110319.84289,11084446363.362528,11108440742.761898,11024139856.051287,10931676199.16858,26073,Michigan
48341,Moore County,3322586510.2483068,3331488025.972009,3421089778.1200905,3373192607.553589,3380654938.724695,3356699403.656885,3366101676.178781,3376433358.2822576,3298496240.369119,3276123477.3670425,48341,Texas
45017,Calhoun County,2279531404.0090294,2278604972.9065466,2268016272.8776526,2283066196.8130026,2282626333.365237,2280392474.0424376,2293323003.2613997,2296799881.194041,2278423409.784921,2276858880.9036565,45017,South Carolina
56035,Sublette County,1549332432.704289,1537586634.9139504,1597830428.6930926,1549816435.5575619,1560858195.351332,1551884410.1417608,1552628202.5607224,1523020879.3029344,1532925397.8625734,1538088343.170745,56035,Wyoming
21069,Fleming County,2174289740.8577876,2186222975.9924154,2215395854.979684,2214066998.256975,2225887423.4958014,2252426416.870429,2252415247.573815,2256634015.008217,2266220084.511061,2281239561.7711964,21069,Kentucky
55019,Clark County,5236867436.261851,5235432678.060135,5253653027.523251,5260693862.534357,5282561649.226185,5308606587.380587,5363893364.586907,5403012295.370112,5429697482.427089,5440492731.70781,55019,Wisconsin
45091,York County,34254877920.812637,34729894702.64993,35699369254.43648,36343385808.96433,37592372422.19378,38714602659.456436,40109198966.29165,41598240363.2289,42833984617.02501,43959976052.8708,45091,South Carolina
18001,Adams County,5200780266.257337,5187883120.824922,5246789494.75395,5276839370.3642435,5344528534.530745,5399303137.435665,5471684523.109706,5530230252.8614,5568940552.859593,5597414978.498601,18001,Indiana
22005,Ascension Parish,16290563898.690744,16615928611.638826,17115820451.229616,17460909769.688126,18033747499.477383,18444309993.654175,18907471353.12325,19251015171.872505,19534394705.6874,19807561448.356117,22005,Louisiana
42119,Union County,6794806432.523702,6809549449.0087595,6888241487.269707,6813861252.547178,6915381388.802167,7033077107.25237,7070042308.07404,6976982872.636388,7043039664.786636,7028333093.302753,42119,Pennsylvania
51041,Chesterfield County,47894469251.43115,48350654061.3963,49399133184.91016,49900585954.38664,51063942534.60839,51747248827.42212,52647970484.326866,53649719380.5638,54489568329.55449,55196891836.773994,51041,Virginia
22001,Acadia Parish,9342953214.934536,9338582090.020767,9455965357.740135,9489141436.737156,9635927546.850744,9684444737.482618,9765910070.725058,9777184524.198286,9733559981.896524,9707119443.80316,22001,Louisiana
42039,Crawford County,13380035492.803612,13308894643.673498,13380838441.126862,13328878294.12984,13401146208.023838,13366539259.395033,13424276663.013996,13405084336.538872,13315705308.438826,13240451469.250023,42039,Pennsylvania
46123,Tripp County,852804753.9142213,850155893.1705643,841621640.4666365,841241884.3817608,847085784.473499,837745646.3349887,854707671.1151241,850672411.0873137,859082808.702122,851260164.2958014,46123,South Dakota
19077,Guthrie County,1651403256.6501129,1639176641.3244245,1641451992.5157561,1625365226.9125056,1643121926.4628441,1645362115.0537245,1655286448.7729118,1663679554.6618512,1677174960.715124,1672324921.1832054,19077,Iowa
19183,Washington County,3274721937.480813,3294052184.085237,3340710183.2440634,3342424753.009842,3387266790.010293,3421593016.9841986,3441539932.8650107,3470205808.521535,3451037806.2923703,3436487687.696614,19183,Iowa
46111,Sanborn County,355435975.6930022,355489546.94898427,353548199.09417605,354134959.476298,358423845.27277654,362786200.220316,369258600.7693002,380559860.55440176,374861119.95088035,366725569.76830703,46111,South Dakota
40051,Grady County,7918038472.95711,7962814900.681896,8087681969.442527,8169779278.034492,8284495896.871152,8429834879.821219,8505546784.274492,8569082790.282258,8674999740.833227,8735390555.650023,40051,Oklahoma
54039,Kanawha County,29128989856.740406,29010211295.667362,29322232174.053993,29174475700.271244,29269743057.442886,29091188820.222122,28961446684.431606,28660767978.549885,28225665546.88578,27868014244.628807,54039,West Virginia
55109,St. Croix County,12743300781.887133,12796265131.38528,12969789089.720991,13044808745.99079,13305197482.39097,13462180084.75124,13625237957.114222,13840813655.31738,14031946630.281536,14188243065.519821,55109,Wisconsin
42121,Venango County,8300351085.724605,8254301234.082528,8264913637.840902,8196282281.453363,8203000985.676569,8181848571.748984,8162419373.450114,8094125329.820316,8010544324.9603615,7927154935.5889845,42121,Pennsylvania
39153,Summit County,81784247686.59143,81713536731.27765,82473124893.61409,82544061096.40958,83408503967.82121,83710907088.99684,84149119962.92912,84631824364.787,84696240345.89688,84643046363.9339,39153,Ohio
13127,Glynn County,12040733409.372461,12092833586.254808,12333920909.382935,12413306147.285961,12635862862.711695,12872266237.885328,13080993709.392323,13233637040.018057,13294584168.541761,13344179734.077831,13127,Georgia
48479,Webb County,37954945288.84876,38633637876.17336,39746718267.01761,40276949391.104294,41126483816.33769,41696464191.846504,42354459245.19006,42774459464.063576,43043318581.33815,43283004405.94781,48479,Texas
37123,Montgomery County,4186866682.2392774,4182247723.043973,4197736641.704018,4180467999.0479455,4195142758.720361,4239407053.5115123,4246473908.8469524,4261801575.958104,4236274851.798826,4251294329.0589614,37123,North Carolina
23003,Aroostook County,10826000009.011288,10776088228.277742,10793591633.001534,10671876043.33219,10689672124.995035,10632973052.283522,10614707115.543114,10566435980.37887,10532095522.893724,10490948413.316479,23003,Maine
28065,Jefferson Davis County,1881666579.9006774,1835714811.2299776,1840494442.8254628,1819263636.9827538,1816721463.7056434,1797244071.960271,1778787429.8221219,1763547214.1666815,1754619140.3376975,1741007739.0706997,28065,Mississippi
18175,Washington County,4271875371.4130926,4256213700.965418,4257373115.321716,4231189264.211648,4287862440.702122,4291321944.173364,4312890683.290294,4340257859.3249655,4370042071.146907,4386313171.5120535,18175,Indiana
48031,Blanco County,1585117618.0225732,1595098956.5222573,1619183641.7531376,1620034163.0064106,1661419840.485779,1704075384.2546277,1757789152.1878104,1794335835.3285778,1822363240.896433,1866639408.2362077,48031,Texas
51025,Brunswick County,2627568754.8893905,2585337354.8175173,2597770891.7049212,2586936839.4604063,2587079020.469526,2602697420.234763,2584810205.3851013,2589682500.7747183,2555814380.4330473,2539386827.179774,51025,Virginia
47045,Dyer County,5785724603.485327,5753949278.386997,5824546430.978601,5802177639.281986,5813354919.874673,5833163295.109706,5839387695.906095,5835615865.807313,5833502386.6813545,5813632869.8893,47045,Tennessee
47053,Gibson County,7509000215.45824,7532151768.008668,7575204856.001445,7521369590.94176,7601476282.67052,7621754885.293002,7660482766.591422,7697936727.559368,7692944962.063748,7686999752.314944,47053,Tennessee
51149,Prince George County,5381669093.309255,5542316010.946456,5662109488.771829,5686417394.463928,5753079438.387359,5909336036.46772,5906271098.741309,5939859572.989978,5944114578.586727,6000437618.312235,51149,Virginia
05075,Lawrence County,2645083866.690745,2608734755.9967494,2598991075.3083525,2597598967.272596,2609221034.0771103,2579675638.3638825,2588076604.128217,2589838788.1917834,2570833857.693183,2566766082.601896,05075,Arkansas
38027,Eddy County,360116738.3295711,354130988.17083526,358428933.50790066,360532236.1636117,358116317.3060045,356142330.28442436,355881920.2022573,361805370.50654626,361249718.68388265,357807755.1451016,38027,North Dakota
53053,Pierce County,120097799790.33861,121911479565.0019,124387804378.02798,125053355419.16315,128038653909.59242,130370960157.36707,134217102068.58691,137478851571.30258,139830707480.30844,141586734696.63928,53053,Washington
16063,Lincoln County,786066138.2573363,774680405.4956207,802575765.1568398,811692558.7308353,819715795.4307901,819977156.9715575,824843454.0352144,840201154.1439277,844532690.1063658,839526197.6863204,16063,Idaho
42071,Lancaster County,78564184977.31828,79091820191.40082,80360987076.07475,80729366942.7749,82000640935.93896,82787409167.9079,83706911790.23024,84603380054.88109,85105521101.23558,85380095919.89743,42071,Pennsylvania
55057,Juneau County,4027267775.5665913,4030391041.841986,4083191905.9319186,4046582136.949165,4049989558.4039726,4064657823.337246,4097774994.636569,4135365055.5521445,4160551653.945643,4175258225.429526,55057,Wisconsin
47151,Scott County,3356106810.419864,3336771310.1092553,3382196425.760722,3360398054.1789618,3381269994.6582394,3382656848.9878106,3404831832.704289,3432696828.4258237,3446344219.6485777,3452602335.1736345,47151,Tennessee
46031,Corson County,614085859.44921,609238136.5121446,620615885.2951694,640946197.6241986,641503338.6864109,645073418.1941309,640525239.2451468,655625714.5896163,653660166.5921445,639266500.8845147,46031,South Dakota
46053,Gregory County,644737305.1015801,637013115.9765238,647154878.6697968,644601784.3026637,649806593.7892551,647700064.4478556,646746951.1367946,657344876.1773363,655381148.361535,654755336.8090293,46053,South Dakota
37181,Vance County,6838292227.3408575,6836267771.645688,6877717403.690113,6776696121.316117,6845111248.394763,6869297987.902483,6919321337.498871,6920563115.075756,6983274661.522347,6967629372.709707,37181,North Carolina
21033,Caldwell County,1964410383.9277651,1966438355.8829799,1981578171.9721897,1962897730.2241085,1975559658.543386,1969675673.0871334,1965127700.9769752,1979536424.5511513,1989454925.41544,1994304964.947359,21033,Kentucky
45011,Barnwell County,3418164663.440181,3390358906.358465,3409955602.7387805,3382940838.6961617,3386497970.093363,3365351885.43386,3360657678.2735896,3337517791.432957,3304441450.1179233,3264545963.645689,45011,South Carolina
47039,Decatur County,1769177284.2799098,1763409294.0373816,1774452005.2897515,1781489241.305282,1796732145.8654628,1792299796.659142,1825294726.2121897,1833563977.012009,1830342338.1908803,1824710034.2183297,47039,Tennessee
18009,Blackford County,1928323213.9232507,1910435544.0281715,1910807522.9731827,1898011066.6813545,1898523902.866998,1891494319.888036,1884400989.1828444,1879825052.4633858,1865544238.0193229,1839573058.5903385,18009,Indiana
01055,Etowah County,15772509169.462755,15754602346.29237,15904788224.8242,15823206937.735802,15899042118.129478,15914077108.30158,15998354415.386005,16098697969.66212,16053787303.53914,16000123962.911781,01055,Alabama
16025,Camas County,168507454.91647854,168310337.51512414,165487401.21534988,158865704.40162525,162067238.48884875,165324205.38148984,168297306.6690745,171291009.1037472,175383687.58970654,173036894.26781037,16025,Idaho
